datetime,actual_generation_mw,primary_source
2026-06-23 17:15:00,6.36,Hydro
2026-06-23 17:00:00,7.976,Self-consumption
2026-06-23 17:00:00,9.24,Photovoltaic
2026-06-23 17:00:00,0.56,Geothermal
2026-06-23 17:00:00,1.56,Wind
2026-06-23 17:00:00,21.56,Thermal
2026-06-23 17:00:00,6.04,Hydro
2026-06-23 16:45:00,21.08,Thermal
2026-06-23 16:45:00,1.76,Wind
2026-06-23 16:45:00,0.56,Geothermal
2026-06-23 16:45:00,9.92,Photovoltaic
2026-06-23 16:45:00,8.268,Self-consumption
2026-06-23 16:45:00,5.36,Hydro
2026-06-23 16:30:00,20.44,Thermal
2026-06-23 16:30:00,1.88,Wind
2026-06-23 16:30:00,0.56,Geothermal
2026-06-23 16:30:00,10.24,Photovoltaic
2026-06-23 16:30:00,8.528,Self-consumption
2026-06-23 16:30:00,5.04,Hydro
2026-06-23 16:15:00,8.792,Self-consumption
2026-06-23 16:15:00,11.0,Photovoltaic
2026-06-23 16:15:00,0.56,Geothermal
2026-06-23 16:15:00,2.0,Wind
2026-06-23 16:15:00,19.68,Thermal
2026-06-23 16:15:00,4.88,Hydro
2026-06-23 16:00:00,8.968,Self-consumption
2026-06-23 16:00:00,11.84,Photovoltaic
2026-06-23 16:00:00,0.56,Geothermal
2026-06-23 16:00:00,2.16,Wind
2026-06-23 16:00:00,18.72,Thermal
2026-06-23 16:00:00,4.76,Hydro
2026-06-23 15:45:00,9.172,Self-consumption
2026-06-23 15:45:00,12.76,Photovoltaic
2026-06-23 15:45:00,4.56,Hydro
2026-06-23 15:45:00,0.56,Geothermal
2026-06-23 15:45:00,2.4,Wind
2026-06-23 15:45:00,18.52,Thermal
2026-06-23 15:30:00,0.52,Geothermal
2026-06-23 15:30:00,2.52,Wind
2026-06-23 15:30:00,17.84,Thermal
2026-06-23 15:30:00,9.484,Self-consumption
2026-06-23 15:30:00,4.32,Hydro
2026-06-23 15:30:00,13.4,Photovoltaic
2026-06-23 15:15:00,4.56,Hydro
2026-06-23 15:15:00,9.664,Self-consumption
2026-06-23 15:15:00,17.32,Thermal
2026-06-23 15:15:00,2.48,Wind
2026-06-23 15:15:00,0.48,Geothermal
2026-06-23 15:15:00,13.72,Photovoltaic
2026-06-23 15:00:00,2.28,Wind
2026-06-23 15:00:00,0.48,Geothermal
2026-06-23 15:00:00,14.04,Photovoltaic
2026-06-23 15:00:00,17.08,Thermal
2026-06-23 15:00:00,9.768,Self-consumption
2026-06-23 15:00:00,3.88,Hydro
2026-06-23 14:45:00,17.0,Thermal
2026-06-23 14:45:00,2.2,Wind
2026-06-23 14:45:00,0.48,Geothermal
2026-06-23 14:45:00,14.48,Photovoltaic
2026-06-23 14:45:00,9.984,Self-consumption
2026-06-23 14:45:00,3.64,Hydro
2026-06-23 14:30:00,16.88,Thermal
2026-06-23 14:30:00,2.32,Wind
2026-06-23 14:30:00,0.48,Geothermal
2026-06-23 14:30:00,15.12,Photovoltaic
2026-06-23 14:30:00,10.132,Self-consumption
2026-06-23 14:30:00,3.6,Hydro
2026-06-23 14:15:00,10.404,Self-consumption
2026-06-23 14:15:00,15.76,Photovoltaic
2026-06-23 14:15:00,0.52,Geothermal
2026-06-23 14:15:00,2.4,Wind
2026-06-23 14:15:00,16.2,Thermal
2026-06-23 14:15:00,3.6,Hydro
2026-06-23 14:00:00,10.628,Self-consumption
2026-06-23 14:00:00,16.08,Photovoltaic
2026-06-23 14:00:00,0.52,Geothermal
2026-06-23 14:00:00,2.32,Wind
2026-06-23 14:00:00,15.84,Thermal
2026-06-23 14:00:00,3.6,Hydro
2026-06-23 13:45:00,15.8,Thermal
2026-06-23 13:45:00,2.2,Wind
2026-06-23 13:45:00,0.48,Geothermal
2026-06-23 13:45:00,16.48,Photovoltaic
2026-06-23 13:45:00,10.812,Self-consumption
2026-06-23 13:45:00,3.4,Hydro
2026-06-23 13:30:00,15.96,Thermal
2026-06-23 13:30:00,2.2,Wind
2026-06-23 13:30:00,0.48,Geothermal
2026-06-23 13:30:00,16.76,Photovoltaic
2026-06-23 13:30:00,10.92,Self-consumption
2026-06-23 13:30:00,3.36,Hydro
2026-06-23 13:15:00,10.824,Self-consumption
2026-06-23 13:15:00,16.92,Photovoltaic
2026-06-23 13:15:00,0.48,Geothermal
2026-06-23 13:15:00,2.08,Wind
2026-06-23 13:15:00,15.0,Thermal
2026-06-23 13:15:00,3.36,Hydro
2026-06-23 13:00:00,10.896,Self-consumption
2026-06-23 13:00:00,17.2,Photovoltaic
2026-06-23 13:00:00,0.48,Geothermal
2026-06-23 13:00:00,2.0,Wind
2026-06-23 13:00:00,14.88,Thermal
2026-06-23 13:00:00,3.36,Hydro
2026-06-23 12:45:00,15.44,Thermal
2026-06-23 12:45:00,1.84,Wind
2026-06-23 12:45:00,3.4,Hydro
2026-06-23 12:45:00,17.36,Photovoltaic
2026-06-23 12:45:00,10.988,Self-consumption
2026-06-23 12:45:00,0.48,Geothermal
2026-06-23 12:30:00,15.24,Thermal
2026-06-23 12:30:00,1.8,Wind
2026-06-23 12:30:00,0.48,Geothermal
2026-06-23 12:30:00,17.36,Photovoltaic
2026-06-23 12:30:00,11.056,Self-consumption
2026-06-23 12:30:00,3.36,Hydro
2026-06-23 12:15:00,11.144,Self-consumption
2026-06-23 12:15:00,17.2,Photovoltaic
2026-06-23 12:15:00,0.48,Geothermal
2026-06-23 12:15:00,1.76,Wind
2026-06-23 12:15:00,15.16,Thermal
2026-06-23 12:15:00,3.4,Hydro
2026-06-23 12:00:00,11.14,Self-consumption
2026-06-23 12:00:00,17.08,Photovoltaic
2026-06-23 12:00:00,0.48,Geothermal
2026-06-23 12:00:00,1.76,Wind
2026-06-23 12:00:00,15.28,Thermal
2026-06-23 12:00:00,3.36,Hydro
2026-06-23 11:45:00,15.64,Thermal
2026-06-23 11:45:00,1.76,Wind
2026-06-23 11:45:00,0.48,Geothermal
2026-06-23 11:45:00,17.0,Photovoltaic
2026-06-23 11:45:00,11.224,Self-consumption
2026-06-23 11:45:00,3.4,Hydro
2026-06-23 11:30:00,15.84,Thermal
2026-06-23 11:30:00,1.72,Wind
2026-06-23 11:30:00,0.48,Geothermal
2026-06-23 11:30:00,16.84,Photovoltaic
2026-06-23 11:30:00,11.196,Self-consumption
2026-06-23 11:30:00,3.4,Hydro
2026-06-23 11:15:00,11.152,Self-consumption
2026-06-23 11:15:00,16.72,Photovoltaic
2026-06-23 11:15:00,0.48,Geothermal
2026-06-23 11:15:00,1.64,Wind
2026-06-23 11:15:00,16.12,Thermal
2026-06-23 11:15:00,3.44,Hydro
2026-06-23 11:00:00,11.0,Self-consumption
2026-06-23 11:00:00,16.36,Photovoltaic
2026-06-23 11:00:00,0.52,Geothermal
2026-06-23 11:00:00,1.64,Wind
2026-06-23 11:00:00,15.88,Thermal
2026-06-23 11:00:00,3.52,Hydro
2026-06-23 10:45:00,15.72,Thermal
2026-06-23 10:45:00,3.68,Hydro
2026-06-23 10:45:00,0.48,Geothermal
2026-06-23 10:45:00,16.04,Photovoltaic
2026-06-23 10:45:00,10.784,Self-consumption
2026-06-23 10:45:00,1.64,Wind
2026-06-23 10:30:00,3.72,Hydro
2026-06-23 10:30:00,10.456,Self-consumption
2026-06-23 10:30:00,15.6,Photovoltaic
2026-06-23 10:30:00,0.48,Geothermal
2026-06-23 10:30:00,16.36,Thermal
2026-06-23 10:30:00,1.68,Wind
2026-06-23 10:15:00,3.72,Hydro
2026-06-23 10:15:00,10.2,Self-consumption
2026-06-23 10:15:00,1.72,Wind
2026-06-23 10:15:00,0.48,Geothermal
2026-06-23 10:15:00,15.08,Photovoltaic
2026-06-23 10:15:00,16.56,Thermal
2026-06-23 10:00:00,0.48,Geothermal
2026-06-23 10:00:00,14.52,Photovoltaic
2026-06-23 10:00:00,9.908,Self-consumption
2026-06-23 10:00:00,3.68,Hydro
2026-06-23 10:00:00,1.84,Wind
2026-06-23 10:00:00,16.36,Thermal
2026-06-23 09:45:00,4.0,Hydro
2026-06-23 09:45:00,16.48,Thermal
2026-06-23 09:45:00,1.92,Wind
2026-06-23 09:45:00,0.48,Geothermal
2026-06-23 09:45:00,13.92,Photovoltaic
2026-06-23 09:45:00,9.344,Self-consumption
2026-06-23 09:30:00,16.92,Thermal
2026-06-23 09:30:00,1.96,Wind
2026-06-23 09:30:00,0.48,Geothermal
2026-06-23 09:30:00,13.24,Photovoltaic
2026-06-23 09:30:00,9.004,Self-consumption
2026-06-23 09:30:00,4.0,Hydro
2026-06-23 09:15:00,8.72,Self-consumption
2026-06-23 09:15:00,12.52,Photovoltaic
2026-06-23 09:15:00,0.48,Geothermal
2026-06-23 09:15:00,2.0,Wind
2026-06-23 09:15:00,17.52,Thermal
2026-06-23 09:15:00,4.16,Hydro
2026-06-23 09:00:00,8.36,Self-consumption
2026-06-23 09:00:00,11.64,Photovoltaic
2026-06-23 09:00:00,0.48,Geothermal
2026-06-23 09:00:00,1.96,Wind
2026-06-23 09:00:00,18.68,Thermal
2026-06-23 09:00:00,4.4,Hydro
2026-06-23 08:45:00,18.68,Thermal
2026-06-23 08:45:00,1.88,Wind
2026-06-23 08:45:00,0.48,Geothermal
2026-06-23 08:45:00,10.72,Photovoltaic
2026-06-23 08:45:00,7.912,Self-consumption
2026-06-23 08:45:00,5.56,Hydro
2026-06-23 08:30:00,19.36,Thermal
2026-06-23 08:30:00,1.84,Wind
2026-06-23 08:30:00,0.48,Geothermal
2026-06-23 08:30:00,9.72,Photovoltaic
2026-06-23 08:30:00,7.536,Self-consumption
2026-06-23 08:30:00,5.76,Hydro
2026-06-23 08:15:00,7.064,Self-consumption
2026-06-23 08:15:00,8.68,Photovoltaic
2026-06-23 08:15:00,0.48,Geothermal
2026-06-23 08:15:00,1.84,Wind
2026-06-23 08:15:00,20.76,Thermal
2026-06-23 08:15:00,5.96,Hydro
2026-06-23 08:00:00,6.632,Self-consumption
2026-06-23 08:00:00,7.6,Photovoltaic
2026-06-23 08:00:00,0.48,Geothermal
2026-06-23 08:00:00,1.72,Wind
2026-06-23 08:00:00,20.68,Thermal
2026-06-23 08:00:00,6.12,Hydro
2026-06-23 07:45:00,6.6,Hydro
2026-06-23 07:45:00,6.192,Self-consumption
2026-06-23 07:45:00,20.84,Thermal
2026-06-23 07:45:00,1.56,Wind
2026-06-23 07:45:00,0.48,Geothermal
2026-06-23 07:45:00,6.4,Photovoltaic
2026-06-23 07:30:00,5.24,Photovoltaic
2026-06-23 07:30:00,5.448,Self-consumption
2026-06-23 07:30:00,6.6,Hydro
2026-06-23 07:30:00,0.52,Geothermal
2026-06-23 07:30:00,1.48,Wind
2026-06-23 07:30:00,21.16,Thermal
2026-06-23 07:15:00,4.08,Photovoltaic
2026-06-23 07:15:00,6.6,Hydro
2026-06-23 07:15:00,4.784,Self-consumption
2026-06-23 07:15:00,0.52,Geothermal
2026-06-23 07:15:00,1.48,Wind
2026-06-23 07:15:00,21.2,Thermal
2026-06-23 07:00:00,21.2,Thermal
2026-06-23 07:00:00,3.04,Photovoltaic
2026-06-23 07:00:00,1.52,Wind
2026-06-23 07:00:00,0.56,Geothermal
2026-06-23 07:00:00,6.64,Hydro
2026-06-23 07:00:00,4.332,Self-consumption
2026-06-23 06:45:00,20.92,Thermal
2026-06-23 06:45:00,1.56,Wind
2026-06-23 06:45:00,0.56,Geothermal
2026-06-23 06:45:00,2.16,Photovoltaic
2026-06-23 06:45:00,4.06,Self-consumption
2026-06-23 06:45:00,6.44,Hydro
2026-06-23 06:30:00,20.8,Thermal
2026-06-23 06:30:00,1.6,Wind
2026-06-23 06:30:00,0.56,Geothermal
2026-06-23 06:30:00,1.52,Photovoltaic
2026-06-23 06:30:00,3.64,Self-consumption
2026-06-23 06:30:00,6.32,Hydro
2026-06-23 06:15:00,3.336,Self-consumption
2026-06-23 06:15:00,0.92,Photovoltaic
2026-06-23 06:15:00,0.56,Geothermal
2026-06-23 06:15:00,1.56,Wind
2026-06-23 06:15:00,20.52,Thermal
2026-06-23 06:15:00,6.16,Hydro
2026-06-23 06:00:00,2.996,Self-consumption
2026-06-23 06:00:00,0.48,Photovoltaic
2026-06-23 06:00:00,0.56,Geothermal
2026-06-23 06:00:00,1.48,Wind
2026-06-23 06:00:00,20.24,Thermal
2026-06-23 06:00:00,6.0,Hydro
2026-06-23 05:45:00,20.12,Thermal
2026-06-23 05:45:00,1.48,Wind
2026-06-23 05:45:00,0.56,Geothermal
2026-06-23 05:45:00,0.16,Photovoltaic
2026-06-23 05:45:00,2.752,Self-consumption
2026-06-23 05:45:00,4.88,Hydro
2026-06-23 05:30:00,20.16,Thermal
2026-06-23 05:30:00,1.44,Wind
2026-06-23 05:30:00,0.56,Geothermal
2026-06-23 05:30:00,0.04,Photovoltaic
2026-06-23 05:30:00,2.616,Self-consumption
2026-06-23 05:30:00,4.8,Hydro
2026-06-23 05:15:00,2.576,Self-consumption
2026-06-23 05:15:00,0.0,Photovoltaic
2026-06-23 05:15:00,0.56,Geothermal
2026-06-23 05:15:00,1.44,Wind
2026-06-23 05:15:00,20.08,Thermal
2026-06-23 05:15:00,4.76,Hydro
2026-06-23 05:00:00,2.54,Self-consumption
2026-06-23 05:00:00,0.0,Photovoltaic
2026-06-23 05:00:00,0.56,Geothermal
2026-06-23 05:00:00,1.48,Wind
2026-06-23 05:00:00,19.76,Thermal
2026-06-23 05:00:00,4.68,Hydro
2026-06-23 04:45:00,19.64,Thermal
2026-06-23 04:45:00,1.52,Wind
2026-06-23 04:45:00,0.56,Geothermal
2026-06-23 04:45:00,0.0,Photovoltaic
2026-06-23 04:45:00,2.508,Self-consumption
2026-06-23 04:45:00,4.36,Hydro
2026-06-23 04:30:00,19.44,Thermal
2026-06-23 04:30:00,1.48,Wind
2026-06-23 04:30:00,0.56,Geothermal
2026-06-23 04:30:00,0.0,Photovoltaic
2026-06-23 04:30:00,2.52,Self-consumption
2026-06-23 04:30:00,4.32,Hydro
2026-06-23 04:15:00,2.508,Self-consumption
2026-06-23 04:15:00,0.0,Photovoltaic
2026-06-23 04:15:00,0.56,Geothermal
2026-06-23 04:15:00,1.48,Wind
2026-06-23 04:15:00,19.64,Thermal
2026-06-23 04:15:00,4.32,Hydro
2026-06-23 04:00:00,2.5,Self-consumption
2026-06-23 04:00:00,0.0,Photovoltaic
2026-06-23 04:00:00,0.56,Geothermal
2026-06-23 04:00:00,1.48,Wind
2026-06-23 04:00:00,19.96,Thermal
2026-06-23 04:00:00,4.28,Hydro
2026-06-23 03:45:00,20.04,Thermal
2026-06-23 03:45:00,1.48,Wind
2026-06-23 03:45:00,0.56,Geothermal
2026-06-23 03:45:00,0.0,Photovoltaic
2026-06-23 03:45:00,2.52,Self-consumption
2026-06-23 03:45:00,4.2,Hydro
2026-06-23 03:30:00,20.04,Thermal
2026-06-23 03:30:00,1.52,Wind
2026-06-23 03:30:00,0.56,Geothermal
2026-06-23 03:30:00,0.0,Photovoltaic
2026-06-23 03:30:00,2.54,Self-consumption
2026-06-23 03:30:00,4.16,Hydro
2026-06-23 03:15:00,2.528,Self-consumption
2026-06-23 03:15:00,0.0,Photovoltaic
2026-06-23 03:15:00,0.56,Geothermal
2026-06-23 03:15:00,1.56,Wind
2026-06-23 03:15:00,19.76,Thermal
2026-06-23 03:15:00,4.2,Hydro
2026-06-23 03:00:00,2.54,Self-consumption
2026-06-23 03:00:00,0.0,Photovoltaic
2026-06-23 03:00:00,0.56,Geothermal
2026-06-23 03:00:00,1.6,Wind
2026-06-23 03:00:00,19.4,Thermal
2026-06-23 03:00:00,4.32,Hydro
2026-06-23 02:45:00,19.88,Thermal
2026-06-23 02:45:00,4.4,Hydro
2026-06-23 02:45:00,0.56,Geothermal
2026-06-23 02:45:00,0.0,Photovoltaic
2026-06-23 02:45:00,2.604,Self-consumption
2026-06-23 02:45:00,1.56,Wind
2026-06-23 02:30:00,4.44,Hydro
2026-06-23 02:30:00,2.62,Self-consumption
2026-06-23 02:30:00,0.0,Photovoltaic
2026-06-23 02:30:00,0.56,Geothermal
2026-06-23 02:30:00,20.08,Thermal
2026-06-23 02:30:00,1.56,Wind
2026-06-23 02:15:00,4.4,Hydro
2026-06-23 02:15:00,2.66,Self-consumption
2026-06-23 02:15:00,1.52,Wind
2026-06-23 02:15:00,0.56,Geothermal
2026-06-23 02:15:00,0.0,Photovoltaic
2026-06-23 02:15:00,20.16,Thermal
2026-06-23 02:00:00,0.56,Geothermal
2026-06-23 02:00:00,0.0,Photovoltaic
2026-06-23 02:00:00,2.632,Self-consumption
2026-06-23 02:00:00,4.44,Hydro
2026-06-23 02:00:00,1.48,Wind
2026-06-23 02:00:00,20.6,Thermal
2026-06-23 01:45:00,20.4,Thermal
2026-06-23 01:45:00,1.44,Wind
2026-06-23 01:45:00,0.56,Geothermal
2026-06-23 01:45:00,0.0,Photovoltaic
2026-06-23 01:45:00,2.524,Self-consumption
2026-06-23 01:45:00,4.76,Hydro
2026-06-23 01:30:00,20.56,Thermal
2026-06-23 01:30:00,1.44,Wind
2026-06-23 01:30:00,0.56,Geothermal
2026-06-23 01:30:00,0.0,Photovoltaic
2026-06-23 01:30:00,2.64,Self-consumption
2026-06-23 01:30:00,4.84,Hydro
2026-06-23 01:15:00,0.0,Photovoltaic
2026-06-23 01:15:00,0.56,Geothermal
2026-06-23 01:15:00,1.44,Wind
2026-06-23 01:15:00,21.0,Thermal
2026-06-23 01:15:00,4.88,Hydro
2026-06-23 01:15:00,2.708,Self-consumption
2026-06-23 01:00:00,2.776,Self-consumption
2026-06-23 01:00:00,0.0,Photovoltaic
2026-06-23 01:00:00,0.56,Geothermal
2026-06-23 01:00:00,1.52,Wind
2026-06-23 01:00:00,21.28,Thermal
2026-06-23 01:00:00,5.04,Hydro
2026-06-23 00:45:00,20.92,Thermal
2026-06-23 00:45:00,1.56,Wind
2026-06-23 00:45:00,0.56,Geothermal
2026-06-23 00:45:00,0.0,Photovoltaic
2026-06-23 00:45:00,2.88,Self-consumption
2026-06-23 00:45:00,5.44,Hydro
2026-06-23 00:30:00,21.44,Thermal
2026-06-23 00:30:00,1.6,Wind
2026-06-23 00:30:00,0.56,Geothermal
2026-06-23 00:30:00,0.0,Photovoltaic
2026-06-23 00:30:00,2.956,Self-consumption
2026-06-23 00:30:00,5.52,Hydro
2026-06-23 00:15:00,3.08,Self-consumption
2026-06-23 00:15:00,0.0,Photovoltaic
2026-06-23 00:15:00,0.56,Geothermal
2026-06-23 00:15:00,1.56,Wind
2026-06-23 00:15:00,21.56,Thermal
2026-06-23 00:15:00,5.56,Hydro
2026-06-23 00:00:00,3.192,Self-consumption
2026-06-23 00:00:00,0.0,Photovoltaic
2026-06-23 00:00:00,0.56,Geothermal
2026-06-23 00:00:00,1.52,Wind
2026-06-23 00:00:00,23.08,Thermal
2026-06-23 00:00:00,5.72,Hydro
2026-06-22 23:45:00,23.72,Thermal
2026-06-22 23:45:00,1.48,Wind
2026-06-22 23:45:00,0.56,Geothermal
2026-06-22 23:45:00,0.0,Photovoltaic
2026-06-22 23:45:00,3.208,Self-consumption
2026-06-22 23:45:00,5.92,Hydro
2026-06-22 23:30:00,24.2,Thermal
2026-06-22 23:30:00,1.44,Wind
2026-06-22 23:30:00,0.56,Geothermal
2026-06-22 23:30:00,0.0,Photovoltaic
2026-06-22 23:30:00,3.392,Self-consumption
2026-06-22 23:30:00,6.0,Hydro
2026-06-22 23:15:00,3.632,Self-consumption
2026-06-22 23:15:00,0.0,Photovoltaic
2026-06-22 23:15:00,0.56,Geothermal
2026-06-22 23:15:00,1.4,Wind
2026-06-22 23:15:00,24.6,Thermal
2026-06-22 23:15:00,6.32,Hydro
2026-06-22 23:00:00,3.728,Self-consumption
2026-06-22 23:00:00,0.0,Photovoltaic
2026-06-22 23:00:00,0.56,Geothermal
2026-06-22 23:00:00,1.36,Wind
2026-06-22 23:00:00,25.16,Thermal
2026-06-22 23:00:00,6.8,Hydro
2026-06-22 22:45:00,25.52,Thermal
2026-06-22 22:45:00,1.28,Wind
2026-06-22 22:45:00,0.56,Geothermal
2026-06-22 22:45:00,0.0,Photovoltaic
2026-06-22 22:45:00,3.828,Self-consumption
2026-06-22 22:45:00,7.92,Hydro
2026-06-22 22:30:00,25.6,Thermal
2026-06-22 22:30:00,1.2,Wind
2026-06-22 22:30:00,0.56,Geothermal
2026-06-22 22:30:00,0.0,Photovoltaic
2026-06-22 22:30:00,4.056,Self-consumption
2026-06-22 22:30:00,8.48,Hydro
2026-06-22 22:15:00,4.164,Self-consumption
2026-06-22 22:15:00,0.0,Photovoltaic
2026-06-22 22:15:00,0.56,Geothermal
2026-06-22 22:15:00,1.16,Wind
2026-06-22 22:15:00,26.28,Thermal
2026-06-22 22:15:00,8.76,Hydro
2026-06-22 22:00:00,4.252,Self-consumption
2026-06-22 22:00:00,0.0,Photovoltaic
2026-06-22 22:00:00,0.56,Geothermal
2026-06-22 22:00:00,1.16,Wind
2026-06-22 22:00:00,26.48,Thermal
2026-06-22 22:00:00,9.28,Hydro
2026-06-22 21:45:00,26.68,Thermal
2026-06-22 21:45:00,9.6,Hydro
2026-06-22 21:45:00,0.56,Geothermal
2026-06-22 21:45:00,0.0,Photovoltaic
2026-06-22 21:45:00,4.12,Self-consumption
2026-06-22 21:45:00,1.12,Wind
2026-06-22 21:30:00,10.28,Hydro
2026-06-22 21:30:00,4.204,Self-consumption
2026-06-22 21:30:00,0.0,Photovoltaic
2026-06-22 21:30:00,0.56,Geothermal
2026-06-22 21:30:00,26.56,Thermal
2026-06-22 21:30:00,1.12,Wind
2026-06-22 21:15:00,10.52,Hydro
2026-06-22 21:15:00,4.3,Self-consumption
2026-06-22 21:15:00,1.12,Wind
2026-06-22 21:15:00,0.56,Geothermal
2026-06-22 21:15:00,0.0,Photovoltaic
2026-06-22 21:15:00,26.84,Thermal
2026-06-22 21:00:00,0.56,Geothermal
2026-06-22 21:00:00,0.0,Photovoltaic
2026-06-22 21:00:00,4.32,Self-consumption
2026-06-22 21:00:00,10.0,Hydro
2026-06-22 21:00:00,1.16,Wind
2026-06-22 21:00:00,26.8,Thermal
2026-06-22 20:45:00,26.8,Thermal
2026-06-22 20:45:00,1.2,Wind
2026-06-22 20:45:00,0.56,Geothermal
2026-06-22 20:45:00,0.0,Photovoltaic
2026-06-22 20:45:00,4.272,Self-consumption
2026-06-22 20:45:00,10.04,Hydro
2026-06-22 20:30:00,26.64,Thermal
2026-06-22 20:30:00,1.2,Wind
2026-06-22 20:30:00,0.56,Geothermal
2026-06-22 20:30:00,0.08,Photovoltaic
2026-06-22 20:30:00,4.292,Self-consumption
2026-06-22 20:30:00,9.88,Hydro
2026-06-22 20:15:00,4.328,Self-consumption
2026-06-22 20:15:00,0.24,Photovoltaic
2026-06-22 20:15:00,0.56,Geothermal
2026-06-22 20:15:00,1.16,Wind
2026-06-22 20:15:00,26.44,Thermal
2026-06-22 20:15:00,10.0,Hydro
2026-06-22 20:00:00,4.464,Self-consumption
2026-06-22 20:00:00,0.48,Photovoltaic
2026-06-22 20:00:00,0.56,Geothermal
2026-06-22 20:00:00,1.16,Wind
2026-06-22 20:00:00,26.52,Thermal
2026-06-22 20:00:00,10.16,Hydro
2026-06-22 19:45:00,25.8,Thermal
2026-06-22 19:45:00,1.24,Wind
2026-06-22 19:45:00,0.56,Geothermal
2026-06-22 19:45:00,0.84,Photovoltaic
2026-06-22 19:45:00,4.732,Self-consumption
2026-06-22 19:45:00,9.68,Hydro
2026-06-22 19:30:00,25.4,Thermal
2026-06-22 19:30:00,1.36,Wind
2026-06-22 19:30:00,0.56,Geothermal
2026-06-22 19:30:00,1.28,Photovoltaic
2026-06-22 19:30:00,4.948,Self-consumption
2026-06-22 19:30:00,9.36,Hydro
2026-06-22 19:15:00,5.268,Self-consumption
2026-06-22 19:15:00,1.88,Photovoltaic
2026-06-22 19:15:00,0.56,Geothermal
2026-06-22 19:15:00,1.52,Wind
2026-06-22 19:15:00,25.6,Thermal
2026-06-22 19:15:00,9.12,Hydro
2026-06-22 19:00:00,5.54,Self-consumption
2026-06-22 19:00:00,2.64,Photovoltaic
2026-06-22 19:00:00,0.56,Geothermal
2026-06-22 19:00:00,1.64,Wind
2026-06-22 19:00:00,25.08,Thermal
2026-06-22 19:00:00,8.56,Hydro
2026-06-22 18:45:00,7.72,Hydro
2026-06-22 18:45:00,5.796,Self-consumption
2026-06-22 18:45:00,24.84,Thermal
2026-06-22 18:45:00,1.76,Wind
2026-06-22 18:45:00,0.56,Geothermal
2026-06-22 18:45:00,3.44,Photovoltaic
2026-06-22 18:30:00,4.24,Photovoltaic
2026-06-22 18:30:00,5.984,Self-consumption
2026-06-22 18:30:00,7.2,Hydro
2026-06-22 18:30:00,0.56,Geothermal
2026-06-22 18:30:00,1.8,Wind
2026-06-22 18:30:00,24.12,Thermal
2026-06-22 18:15:00,5.08,Photovoltaic
2026-06-22 18:15:00,6.84,Hydro
2026-06-22 18:15:00,6.356,Self-consumption
2026-06-22 18:15:00,0.56,Geothermal
2026-06-22 18:15:00,1.88,Wind
2026-06-22 18:15:00,22.96,Thermal
2026-06-22 18:00:00,22.56,Thermal
2026-06-22 18:00:00,5.92,Photovoltaic
2026-06-22 18:00:00,1.96,Wind
2026-06-22 18:00:00,0.56,Geothermal
2026-06-22 18:00:00,6.72,Hydro
2026-06-22 18:00:00,6.596,Self-consumption
2026-06-22 17:45:00,21.84,Thermal
2026-06-22 17:45:00,1.84,Wind
2026-06-22 17:45:00,0.56,Geothermal
2026-06-22 17:45:00,6.68,Photovoltaic
2026-06-22 17:45:00,6.92,Self-consumption
2026-06-22 17:45:00,5.84,Hydro
2026-06-22 17:30:00,21.28,Thermal
2026-06-22 17:30:00,1.8,Wind
2026-06-22 17:30:00,0.56,Geothermal
2026-06-22 17:30:00,7.48,Photovoltaic
2026-06-22 17:30:00,7.208,Self-consumption
2026-06-22 17:30:00,5.68,Hydro
2026-06-22 17:15:00,7.62,Self-consumption
2026-06-22 17:15:00,8.28,Photovoltaic
2026-06-22 17:15:00,0.56,Geothermal
2026-06-22 17:15:00,1.8,Wind
2026-06-22 17:15:00,20.4,Thermal
2026-06-22 17:15:00,5.56,Hydro
2026-06-22 17:00:00,8.052,Self-consumption
2026-06-22 17:00:00,9.16,Photovoltaic
2026-06-22 17:00:00,0.56,Geothermal
2026-06-22 17:00:00,1.84,Wind
2026-06-22 17:00:00,19.76,Thermal
2026-06-22 17:00:00,5.48,Hydro
2026-06-22 16:45:00,19.28,Thermal
2026-06-22 16:45:00,1.84,Wind
2026-06-22 16:45:00,0.56,Geothermal
2026-06-22 16:45:00,10.04,Photovoltaic
2026-06-22 16:45:00,8.424,Self-consumption
2026-06-22 16:45:00,4.92,Hydro
2026-06-22 16:30:00,18.04,Thermal
2026-06-22 16:30:00,2.0,Wind
2026-06-22 16:30:00,0.56,Geothermal
2026-06-22 16:30:00,11.16,Photovoltaic
2026-06-22 16:30:00,8.788,Self-consumption
2026-06-22 16:30:00,4.92,Hydro
2026-06-22 16:15:00,9.22,Self-consumption
2026-06-22 16:15:00,12.28,Photovoltaic
2026-06-22 16:15:00,0.56,Geothermal
2026-06-22 16:15:00,2.08,Wind
2026-06-22 16:15:00,16.72,Thermal
2026-06-22 16:15:00,4.92,Hydro
2026-06-22 16:00:00,9.496,Self-consumption
2026-06-22 16:00:00,13.04,Photovoltaic
2026-06-22 16:00:00,0.56,Geothermal
2026-06-22 16:00:00,2.2,Wind
2026-06-22 16:00:00,15.48,Thermal
2026-06-22 16:00:00,4.88,Hydro
2026-06-22 15:45:00,15.12,Thermal
2026-06-22 15:45:00,2.12,Wind
2026-06-22 15:45:00,0.56,Geothermal
2026-06-22 15:45:00,13.84,Photovoltaic
2026-06-22 15:45:00,9.792,Self-consumption
