datetime,macroarea,macrouser,plant_type,prevailing_fuel,forecast_capacity_mw
2026-06-24 07:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.634035
2026-06-24 07:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 07:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,587.146183
2026-06-24 07:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,661.813569
2026-06-24 07:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 07:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 07:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2251.615146
2026-06-24 07:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,973.92841
2026-06-24 07:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 07:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 07:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2452.562364
2026-06-24 07:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,94.287433
2026-06-24 06:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 06:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 06:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 06:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2452.562364
2026-06-24 06:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 06:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,973.92841
2026-06-24 06:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,421.047207
2026-06-24 06:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,661.813569
2026-06-24 06:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,261.60507
2026-06-24 06:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,94.287433
2026-06-24 06:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 06:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,587.146183
2026-06-24 06:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6249.425463
2026-06-24 06:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6877.762827
2026-06-24 06:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,679.513022
2026-06-24 06:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 06:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,629.930162
2026-06-24 06:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3334.807313
2026-06-24 06:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1976.778316
2026-06-24 06:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 06:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.634035
2026-06-24 06:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 06:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2062.031527
2026-06-24 06:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 06:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 06:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 06:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 06:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 06:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2386.615146
2026-06-24 06:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 05:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 05:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 05:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 05:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 05:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 05:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 05:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 05:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 05:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 05:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 05:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 05:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 05:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 05:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 05:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 05:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 05:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 05:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 05:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 05:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 05:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 05:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 05:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 05:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 05:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 05:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 05:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 05:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 05:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 05:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 04:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 04:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 04:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 04:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 04:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 04:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 04:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 04:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 04:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 04:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 04:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 04:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 04:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 04:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 04:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 04:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 04:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 04:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 04:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 04:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 04:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 04:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 04:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 04:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 04:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 04:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 04:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 04:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 04:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 04:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 03:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 03:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 03:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 03:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 03:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 03:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 03:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 03:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 03:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 03:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 03:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 03:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 03:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 03:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 03:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 03:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 03:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 03:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 03:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 03:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 03:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 03:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 03:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 03:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 03:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 03:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 03:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 03:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 03:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 03:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 02:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 02:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 02:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 02:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 02:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 02:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 02:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 02:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 02:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 02:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 02:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 02:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 02:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 02:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 02:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 02:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 02:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 02:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 02:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 02:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 02:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 02:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 02:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 02:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 02:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 02:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 02:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 02:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 02:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 02:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 01:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 01:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-24 01:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 01:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 01:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 01:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 01:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 01:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 01:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 01:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 01:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 01:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 01:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 01:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 01:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 01:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 01:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 01:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 01:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 01:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 01:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 01:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 01:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 01:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 01:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 01:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 01:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 01:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 01:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 01:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 00:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-24 00:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-24 00:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1886.893677
2026-06-24 00:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-24 00:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-24 00:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-24 00:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-24 00:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-24 00:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-24 00:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-24 00:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-24 00:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3297.825429
2026-06-24 00:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-24 00:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-24 00:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-24 00:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-24 00:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-24 00:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-24 00:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-24 00:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.392222
2026-06-24 00:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-24 00:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-24 00:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-24 00:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-24 00:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-24 00:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-24 00:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-24 00:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-24 00:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-24 00:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-23 23:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-23 23:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-23 23:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-23 23:00:00,Nord,A2A,IDROELETTRICO,ALTRO,1237.0
2026-06-23 23:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-23 23:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-23 23:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-23 23:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-23 23:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-23 23:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-23 23:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-23 23:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-23 23:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-23 23:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-23 23:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
2026-06-23 23:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-23 23:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-23 23:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3202.661869
2026-06-23 23:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-23 23:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-23 23:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-23 23:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-23 23:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,ALTRO,591.0
2026-06-23 23:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1564.286319
2026-06-23 23:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-23 23:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-23 23:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-23 23:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-23 23:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.942439
2026-06-23 23:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-23 22:00:00,Sud_Isole,EP,TERMICO CICLO COMBINATO,GAS NATURALE,691.560689
2026-06-23 22:00:00,Sud_Isole,A2A,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,639.055602
2026-06-23 22:00:00,Nord,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,3202.661869
2026-06-23 22:00:00,Sud_Isole,EP,TERMICO TURBOGAS,GAS NATURALE,98.320444
2026-06-23 22:00:00,Nord,EP,TERMICO CICLO COMBINATO,GAS NATURALE,2428.711196
2026-06-23 22:00:00,Sud_Isole,ALTRO,TERMICO TURBOGAS,GAS NATURALE,267.427402
2026-06-23 22:00:00,Nord,A2A,TERMICO TRADIZIONALE,GAS NATURALE,110.0
2026-06-23 22:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,7060.936506
2026-06-23 22:00:00,Sud_Isole,ALTRO,TERMICO TRADIZIONALE,CARBONE,262.211066
2026-06-23 22:00:00,Sud_Isole,ALTRO,ALTRO,ALTRO,602.3
2026-06-23 22:00:00,Nord,ALTRO,TERMICO CICLO COMBINATO,GAS NATURALE,6412.729855
2026-06-23 22:00:00,Sud_Isole,A2A,IDROELETTRICO,ALTRO,395.0
2026-06-23 22:00:00,Sud_Isole,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,1564.286319
2026-06-23 22:00:00,Sud_Isole,ENEL,IDROELETTRICO,ALTRO,2291.8629
2026-06-23 22:00:00,Sud_Isole,ENEL,TERMICO TRADIZIONALE,CARBONE,423.268385
2026-06-23 22:00:00,Sud_Isole,ALTRO,TERMICO CICLO COMBINATO,ALTRO,598.993695
2026-06-23 22:00:00,Nord,EDF,IDROELETTRICO,ALTRO,457.1
2026-06-23 22:00:00,Nord,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,979.164756
2026-06-23 22:00:00,Sud_Isole,EDF,ALTRO,ALTRO,130.4
2026-06-23 22:00:00,Nord,ALTRO,IDROELETTRICO,ALTRO,1694.5
2026-06-23 22:00:00,Sud_Isole,A2A,TERMICO CICLO COMBINATO,GAS NATURALE,654.28874
2026-06-23 22:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,GAS NATURALE,2148.043079
2026-06-23 22:00:00,Nord,ENEL,TERMICO CICLO COMBINATO,GAS NATURALE,2458.942439
2026-06-23 22:00:00,Sud_Isole,ENEL,ALTRO,ALTRO,815.53
2026-06-23 22:00:00,Sud_Isole,EDF,TERMICO CICLO COMBINATO,ALTRO,754.97
2026-06-23 22:00:00,Nord,ENEL,IDROELETTRICO,ALTRO,3336.035
2026-06-23 22:00:00,Sud_Isole,ENEL,TERMICO TURBOGAS,GAS NATURALE,757.9
2026-06-23 22:00:00,Nord,ENEL,ALTRO,ALTRO,394.0
