datetime,macroarea,plant_type,prevailing_fuel,available_capacity_mw
2026-06-21 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15926.1
2026-06-21 21:00:00,Nord,IDROELETTRICO,ALTRO,5450.7
2026-06-21 21:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12176.689
2026-06-21 21:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 20:00:00,Nord,IDROELETTRICO,ALTRO,5450.7
2026-06-21 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12087.414
2026-06-21 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-21 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2316.5
2026-06-21 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15757.9
2026-06-21 20:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,654.0
2026-06-21 20:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 19:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 19:00:00,Nord,IDROELETTRICO,ALTRO,5450.7
2026-06-21 19:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 19:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15552.2
2026-06-21 19:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11894.257
2026-06-21 19:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2297.45
2026-06-21 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,626.5
2026-06-21 19:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,725.901
2026-06-21 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11761.3
2026-06-21 18:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2291.0
2026-06-21 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 18:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 18:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15496.4
2026-06-21 18:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 18:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,724.901
2026-06-21 18:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 18:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 18:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 18:00:00,Nord,IDROELETTRICO,ALTRO,5421.1
2026-06-21 18:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,605.4
2026-06-21 17:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15077.65
2026-06-21 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11346.179
2026-06-21 17:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,594.9
2026-06-21 17:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 17:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,723.901
2026-06-21 17:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2291.0
2026-06-21 17:00:00,Sud_Isole,ALTRO,ALTRO,547.02
2026-06-21 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 17:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 17:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 17:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 17:00:00,Nord,IDROELETTRICO,ALTRO,5185.6
2026-06-21 16:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 16:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 16:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,723.901
2026-06-21 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11755.666
2026-06-21 16:00:00,Sud_Isole,ALTRO,ALTRO,547.02
2026-06-21 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 16:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2168.0
2026-06-21 16:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,589.7
2026-06-21 16:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 16:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15122.35
2026-06-21 16:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 16:00:00,Nord,IDROELETTRICO,ALTRO,5136.4
2026-06-21 15:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,723.901
2026-06-21 15:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 15:00:00,Nord,IDROELETTRICO,ALTRO,5130.4
2026-06-21 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,586.0
2026-06-21 15:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11876.664
2026-06-21 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 15:00:00,Sud_Isole,ALTRO,ALTRO,527.02
2026-06-21 15:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 15:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 15:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 15:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2152.85
2026-06-21 15:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15437.9
2026-06-21 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 14:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2136.2
2026-06-21 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,587.6
2026-06-21 14:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11895.564
2026-06-21 14:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 14:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,723.901
2026-06-21 14:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 14:00:00,Nord,IDROELETTRICO,ALTRO,5126.4
2026-06-21 14:00:00,Sud_Isole,ALTRO,ALTRO,527.02
2026-06-21 14:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15485.9
2026-06-21 14:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 14:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 13:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 13:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 13:00:00,Sud_Isole,ALTRO,ALTRO,527.02
2026-06-21 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,586.8
2026-06-21 13:00:00,Nord,IDROELETTRICO,ALTRO,5241.9
2026-06-21 13:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11915.564
2026-06-21 13:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2138.75
2026-06-21 13:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15614.9
2026-06-21 13:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 13:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,724.901
2026-06-21 13:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11936.977
2026-06-21 12:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 12:00:00,Nord,IDROELETTRICO,ALTRO,5241.9
2026-06-21 12:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2139.6
2026-06-21 12:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,724.901
2026-06-21 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 12:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 12:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15690.7
2026-06-21 12:00:00,Sud_Isole,ALTRO,ALTRO,527.02
2026-06-21 12:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 12:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,595.0
2026-06-21 12:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 11:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,11966.541
2026-06-21 11:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,611.5
2026-06-21 11:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 11:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2140.875
2026-06-21 11:00:00,Sud_Isole,ALTRO,ALTRO,527.02
2026-06-21 11:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 11:00:00,Nord,IDROELETTRICO,ALTRO,5233.4
2026-06-21 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 11:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15781.1
2026-06-21 11:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,725.901
2026-06-21 11:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 10:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,15924.3
2026-06-21 10:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12014.296
2026-06-21 10:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,634.7
2026-06-21 10:00:00,Nord,IDROELETTRICO,ALTRO,5245.4
2026-06-21 10:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,726.901
2026-06-21 10:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 10:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 10:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 10:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 10:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2163.275
2026-06-21 09:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,656.3
2026-06-21 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 09:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2186.0
2026-06-21 09:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 09:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 09:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.901
2026-06-21 09:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 09:00:00,Nord,IDROELETTRICO,ALTRO,5433.401
2026-06-21 09:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16074.9
2026-06-21 09:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 09:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12082.643
2026-06-21 08:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2238.5
2026-06-21 08:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 08:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 08:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,680.6
2026-06-21 08:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.901
2026-06-21 08:00:00,Nord,IDROELETTRICO,ALTRO,5544.701
2026-06-21 08:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16218.7
2026-06-21 08:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12177.8
2026-06-21 08:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 08:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 07:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2269.25
2026-06-21 07:00:00,Nord,IDROELETTRICO,ALTRO,5572.501
2026-06-21 07:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 07:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16388.8
2026-06-21 07:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,701.4
2026-06-21 07:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-21 07:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 07:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 07:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12328.0
2026-06-21 07:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 06:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 06:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 06:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2270.5
2026-06-21 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.2
2026-06-21 06:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16490.8
2026-06-21 06:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-21 06:00:00,Nord,IDROELETTRICO,ALTRO,5561.401
2026-06-21 06:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12410.0
2026-06-21 06:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 06:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 06:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 05:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-21 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12449.4
2026-06-21 05:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,708.0
2026-06-21 05:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 05:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2192.5
2026-06-21 05:00:00,Nord,IDROELETTRICO,ALTRO,5546.0
2026-06-21 05:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 05:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 05:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 05:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16501.9
2026-06-21 05:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 04:00:00,Nord,IDROELETTRICO,ALTRO,5547.9
2026-06-21 04:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 04:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2192.5
2026-06-21 04:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 04:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16481.0
2026-06-21 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12442.8
2026-06-21 04:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 04:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,704.9
2026-06-21 04:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,733.901
2026-06-21 04:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 04:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 03:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12425.8
2026-06-21 03:00:00,Sud_Isole,ALTRO,ALTRO,537.02
2026-06-21 03:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 03:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 03:00:00,Nord,IDROELETTRICO,ALTRO,5446.9
2026-06-21 03:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16445.3
2026-06-21 03:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-21 03:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 03:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2151.9
2026-06-21 03:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,700.7
2026-06-21 02:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 02:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16385.7
2026-06-21 02:00:00,Sud_Isole,ALTRO,ALTRO,507.02
2026-06-21 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12400.5
2026-06-21 02:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-21 02:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2152.45
2026-06-21 02:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 02:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 02:00:00,Nord,IDROELETTRICO,ALTRO,5422.9
2026-06-21 02:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,697.2
2026-06-21 02:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,690.5
2026-06-21 01:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 01:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12380.0
2026-06-21 01:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2172.2
2026-06-21 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 01:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16332.6
2026-06-21 01:00:00,Sud_Isole,ALTRO,ALTRO,507.02
2026-06-21 01:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 01:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,732.901
2026-06-21 01:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 01:00:00,Nord,IDROELETTRICO,ALTRO,5438.4
2026-06-21 01:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12355.8
2026-06-21 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-21 00:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,688.2
2026-06-21 00:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-21 00:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-21 00:00:00,Nord,IDROELETTRICO,ALTRO,5355.8
2026-06-21 00:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-21 00:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2182.35
2026-06-21 00:00:00,Sud_Isole,ALTRO,ALTRO,507.02
2026-06-21 00:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16271.7
2026-06-21 00:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-21 00:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,731.901
2026-06-20 23:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-20 23:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-20 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12309.3
2026-06-20 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-20 23:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16885.85
2026-06-20 23:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2153.1
2026-06-20 23:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,730.901
2026-06-20 23:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-20 23:00:00,Nord,IDROELETTRICO,ALTRO,5391.7
2026-06-20 23:00:00,Sud_Isole,ALTRO,ALTRO,497.02
2026-06-20 23:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,682.3
2026-06-20 23:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-20 22:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-20 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,676.9
2026-06-20 22:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2180.125
2026-06-20 22:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-20 22:00:00,Sud_Isole,ALTRO,ALTRO,497.02
2026-06-20 22:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-20 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-20 22:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12249.9
2026-06-20 22:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16772.7
2026-06-20 22:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-20 22:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,729.901
2026-06-20 22:00:00,Nord,IDROELETTRICO,ALTRO,5426.7
2026-06-20 21:00:00,Nord,IDROELETTRICO,ALTRO,5441.9
2026-06-20 21:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-20 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12204.545
2026-06-20 21:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,728.901
2026-06-20 21:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2327.4
2026-06-20 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-20 21:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-20 21:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,669.6
2026-06-20 21:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-20 21:00:00,Sud_Isole,ALTRO,ALTRO,497.02
2026-06-20 21:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16627.0
2026-06-20 21:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-20 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,GAS NATURALE,12096.455
2026-06-20 20:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,654.1
2026-06-20 20:00:00,Nord,IDROELETTRICO,ALTRO,5442.0
2026-06-20 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-20 20:00:00,Nord,TERMICO TRADIZIONALE,GAS NATURALE,102.0
2026-06-20 20:00:00,Sud_Isole,ALTRO,ALTRO,566.82
2026-06-20 20:00:00,Sud_Isole,TERMICO TURBOGAS,GAS NATURALE,727.901
2026-06-20 20:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
2026-06-20 20:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-20 20:00:00,Sud_Isole,IDROELETTRICO,ALTRO,2327.4
2026-06-20 20:00:00,Nord,TERMICO CICLO COMBINATO,GAS NATURALE,16458.3
2026-06-20 20:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-20 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,CARBONE,936.0
2026-06-20 19:00:00,Sud_Isole,TERMICO CICLO COMBINATO,ALTRO,634.5
2026-06-20 19:00:00,Nord,ALTRO,ALTRO,394.0
2026-06-20 19:00:00,Sud_Isole,TERMICO TRADIZIONALE,DERIVATI DEL PETROLIO,578.0
2026-06-20 19:00:00,Nord,IDROELETTRICO,ALTRO,5415.1
2026-06-20 19:00:00,Sud_Isole,TERMICO TURBOGAS,ALTRO,591.0
